order_id,order_date,customer_id,customer_name,city,market,product_code,product_name,variant,category,quantity,price,revenue
1402,2024-03-16,133,Yoga Studio 10,Izmir,TR,31adc9243b8bc59d,Energy Drink,500ml,Supplement,67,198.26,13283.42
1403,2024-02-29,110,HealthyLife 7,Unknown,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,32,223.3,7145.6
1404,2024-06-07,105,CrossFit Zone 9,Bursa,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,91,50.85,4627.35
1405,2024-10-30,139,Iron Works 1,Ankara,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,27,71.5,1930.5
1406,2024-05-25,109,CrossFit Zone 7,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,61,390.62,23827.82
1407,2024-07-08,101,Fit Food 5,Izmir,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,95,487.04,46268.8
1408,2024-09-01,138,Energy Gym 9,Ankara,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,12,327.98,3935.76
1409,2024-05-14,102,Fit Food 7,Antalya,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,17,115.01,1955.17
1410,2024-08-16,139,Iron Works 1,Ankara,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,94,174.03,16358.82
1411,2024-07-10,118,HealthyLife 9,Izmir,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,49,25.46,1247.54
1412,2024-04-16,141,Yoga Studio 10,Istanbul,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,24,149.2,3580.7999999999997
1413,2024-04-12,105,CrossFit Zone 9,Bursa,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,5,279.86,1399.3000000000002
1414,2024-06-08,136,Energy Gym 8,Istanbul,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,38,311.89,11851.82
1415,2024-11-09,999,Unknown Customer,Unknown City,,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,86,342.8,29480.8
1416,2024-03-19,109,CrossFit Zone 7,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,79,388.51,30692.29
1417,2024-08-28,137,Energy Gym 1,Antalya,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,63,29.71,1871.73
1418,2024-04-08,138,Energy Gym 9,Ankara,TR,31adc9243b8bc59d,Energy Drink,500ml,Supplement,86,193.68,16656.48
1419,2024-10-08,110,HealthyLife 7,Unknown,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,80,117.47,9397.6
1420,2024-08-19,146,Vegan Market 9,Istanbul,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,49,297.78,14591.22
1421,2024-07-08,147,Vegan Market 5,Ankara,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,63,252.38,15899.94
1422,2024-01-18,123,Vegan Market 7,Bursa,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,41,430.36,17644.760000000002
1423,2024-06-21,103,Cardio King 8,Unknown,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,100,432.62,43262.0
1424,2024-04-07,106,Fit Food 10,Unknown,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,77,180.93,13931.61
1425,2024-10-30,146,Vegan Market 9,Istanbul,TR,31adc9243b8bc59d,Energy Drink,500ml,Supplement,2,90.66,181.32
1426,2024-04-01,139,Iron Works 1,Ankara,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,23,467.64,10755.72
1427,2024-09-06,118,HealthyLife 9,Izmir,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,4,280.2,1120.8
1428,2024-09-18,999,Unknown Customer,Unknown City,,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,53,63.99,3391.4700000000003
1429,2024-01-03,120,HealthyLife 7,Bursa,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,68,255.56,17378.08
1430,2024-08-17,126,Fit Food 7,Ankara,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,77,314.03,24180.309999999998
1431,2024-05-10,120,HealthyLife 7,Bursa,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,37,331.36,12260.32
1432,2024-09-21,132,Iron Works 9,Izmir,TR,31adc9243b8bc59d,Energy Drink,500ml,Supplement,56,320.74,17961.440000000002
1433,2024-05-27,121,Fit Food 2,Izmir,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,27,153.15,4135.05
1434,2024-07-10,121,Fit Food 2,Izmir,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,25,299.92,7498.0
1435,2024-10-21,122,Cardio King 4,Izmir,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,1,370.7,370.7
1436,2024-05-08,142,Energy Gym 2,Unknown,TR,31adc9243b8bc59d,Energy Drink,500ml,Supplement,16,368.73,5899.68
1437,2024-06-04,127,Yoga Studio 4,Unknown,TR,31adc9243b8bc59d,Energy Drink,500ml,Supplement,27,20.11,542.97
1438,2024-05-17,120,HealthyLife 7,Bursa,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,80,291.61,23328.800000000003
1439,2024-04-10,112,Energy Gym 10,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,27,379.42,10244.34
1440,2024-04-29,128,Muscle Beach 1,Izmir,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,28,246.74,6908.72
1441,2024-02-07,149,HealthyLife 3,Istanbul,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,49,198.55,9728.95
1442,2024-08-05,117,Power Up 4,Ankara,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,45,36.91,1660.9499999999998
1443,2024-02-04,126,Fit Food 7,Ankara,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,90,152.69,13742.1
1444,2024-12-09,146,Vegan Market 9,Istanbul,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,91,225.94,20560.54
1445,2024-01-13,111,Muscle Beach 3,Istanbul,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,97,450.65,43713.049999999996
1446,2024-01-08,116,Energy Gym 6,Ankara,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,37,465.62,17227.94
1447,2024-06-22,106,Fit Food 10,Unknown,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,77,104.61,8054.97
1448,2024-08-05,146,Vegan Market 9,Istanbul,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,5,95.55,477.75
1449,2024-05-20,129,Cardio King 4,Unknown,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,46,319.05,14676.300000000001
1450,2024-01-29,129,Cardio King 4,Unknown,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,34,493.83,16790.22
1451,2024-12-27,144,Yoga Studio 4,Unknown,TR,31adc9243b8bc59d,Energy Drink,500ml,Supplement,60,117.92,7075.2
1452,2024-04-03,147,Vegan Market 5,Ankara,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,100,64.62,6462.0
1453,2024-03-22,133,Yoga Studio 10,Izmir,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,90,396.06,35645.4
1454,2024-12-24,129,Cardio King 4,Unknown,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,56,374.76,20986.559999999998
1455,2024-07-16,111,Muscle Beach 3,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,57,161.06,9180.42
1456,2024-05-19,128,Muscle Beach 1,Izmir,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,27,260.71,7039.169999999999
1457,2024-03-11,150,Power Up 7,Ankara,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,13,51.41,668.3299999999999
1458,2024-08-22,142,Energy Gym 2,Unknown,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,85,458.62,38982.7
1459,2024-11-13,140,Yoga Studio 2,Ankara,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,74,137.64,10185.359999999999
1460,2024-07-19,136,Energy Gym 8,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,88,401.38,35321.44
1461,2024-03-05,115,Energy Gym 9,Bursa,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,90,397.03,35732.7
1462,2024-08-20,149,HealthyLife 3,Istanbul,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,16,198.99,3183.84
1463,2024-07-22,140,Yoga Studio 2,Ankara,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,38,37.39,1420.82
1464,2024-10-22,125,Vegan Market 7,Izmir,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,66,457.31,30182.46
1465,2024-01-29,111,Muscle Beach 3,Istanbul,TR,31adc9243b8bc59d,Energy Drink,500ml,Supplement,13,132.62,1724.06
1466,2024-10-18,118,HealthyLife 9,Izmir,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,84,261.51,21966.84
1467,2024-06-05,129,Cardio King 4,Unknown,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,45,490.97,22093.65
1468,2024-06-14,112,Energy Gym 10,Istanbul,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,42,26.3,1104.6000000000001
1469,2024-04-20,127,Yoga Studio 4,Unknown,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,15,274.6,4119.0
1470,2024-06-03,120,HealthyLife 7,Bursa,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,68,408.54,27780.72
1471,2024-04-17,144,Yoga Studio 4,Unknown,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,85,48.82,4149.7
1472,2024-02-05,101,Fit Food 5,Izmir,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,43,221.33,9517.19
1473,2024-02-14,129,Cardio King 4,Unknown,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,9,473.57,4262.13
1474,2024-07-03,146,Vegan Market 9,Istanbul,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,97,87.06,8444.82
1475,2024-04-05,122,Cardio King 4,Izmir,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,69,276.78,19097.82
1476,2024-12-02,123,Vegan Market 7,Bursa,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,3,371.9,1115.6999999999998
1477,2024-12-13,999,Unknown Customer,Unknown City,,c18d52a01eaeb420,Protein Bar,60g,Snack,97,219.22,21264.34
1478,2024-04-27,111,Muscle Beach 3,Istanbul,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,30,140.9,4227.0
1479,2024-08-19,111,Muscle Beach 3,Istanbul,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,70,53.67,3756.9
1480,2024-05-28,105,CrossFit Zone 9,Bursa,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,11,64.75,712.25
1481,2024-04-11,999,Unknown Customer,Unknown City,,31adc9243b8bc59d,Energy Drink,250ml,Supplement,59,306.6,18089.4
1482,2024-05-31,105,CrossFit Zone 9,Bursa,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,3,467.5,1402.5
1483,2024-10-31,103,Cardio King 8,Unknown,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,5,108.38,541.9
1484,2024-01-09,122,Cardio King 4,Izmir,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,72,25.33,1823.7599999999998
1485,2024-01-09,108,Yoga Studio 6,Izmir,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,18,391.47,7046.460000000001
1486,2024-10-26,124,HealthyLife 3,Ankara,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,5,201.49,1007.45
1487,2024-02-11,120,HealthyLife 7,Bursa,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,54,246.41,13306.14
1488,2024-10-23,139,Iron Works 1,Ankara,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,53,496.98,26339.940000000002
1489,2024-09-08,117,Power Up 4,Ankara,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,2,220.34,440.68
1490,2024-06-28,149,HealthyLife 3,Istanbul,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,54,20.8,1123.2
1491,2024-12-19,108,Yoga Studio 6,Izmir,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,22,388.75,8552.5
1492,2024-04-12,134,Muscle Beach 2,Izmir,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,75,326.98,24523.5
1493,2024-07-09,131,Iron Works 1,Istanbul,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,32,104.32,3338.24
1494,2024-05-13,114,Vegan Market 2,Izmir,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,91,422.16,38416.560000000005
1495,2024-01-24,102,Fit Food 7,Antalya,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,40,300.83,12033.199999999999
1496,2024-11-20,101,Fit Food 5,Izmir,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,57,138.23,7879.11
1497,2024-05-19,115,Energy Gym 9,Bursa,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,39,150.64,5874.959999999999
1498,2024-08-10,118,HealthyLife 9,Izmir,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,10,444.51,4445.1
1499,2024-07-04,117,Power Up 4,Ankara,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,46,252.58,11618.68
1500,2024-12-20,110,HealthyLife 7,Unknown,TR,31adc9243b8bc59d,Energy Drink,500ml,Supplement,23,130.18,2994.1400000000003
1501,2024-06-16,112,Energy Gym 10,Istanbul,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,97,231.35,22440.95
1502,2024-11-23,111,Muscle Beach 3,Istanbul,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,46,135.05,6212.3
1503,2024-07-12,103,Cardio King 8,Unknown,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,71,443.59,31494.89
1504,2024-10-03,127,Yoga Studio 4,Unknown,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,80,253.82,20305.6
1505,2024-03-15,121,Fit Food 2,Izmir,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,66,29.22,1928.52
1506,2024-01-21,139,Iron Works 1,Ankara,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,69,79.37,5476.530000000001
1507,2024-06-10,106,Fit Food 10,Unknown,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,90,46.1,4149.0
1508,2024-12-29,140,Yoga Studio 2,Ankara,TR,31adc9243b8bc59d,Energy Drink,500ml,Supplement,51,359.83,18351.329999999998
1509,2024-02-09,145,Vegan Market 5,Istanbul,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,55,91.47,5030.85
1510,2024-10-14,119,HealthyLife 1,Bursa,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,74,322.54,23867.960000000003
1511,2024-12-16,138,Energy Gym 9,Ankara,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,96,138.28,13274.880000000001
1512,2024-06-11,118,HealthyLife 9,Izmir,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,82,59.55,4883.099999999999
1513,2024-02-29,140,Yoga Studio 2,Ankara,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,5,388.36,1941.8000000000002
1514,2024-11-14,111,Muscle Beach 3,Istanbul,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,76,190.96,14512.960000000001
1515,2024-01-26,102,Fit Food 7,Antalya,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,10,23.31,233.1
1516,2024-05-26,131,Iron Works 1,Istanbul,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,13,210.54,2737.02
1517,2024-05-24,119,HealthyLife 1,Bursa,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,42,155.86,6546.120000000001
1518,2024-09-03,124,HealthyLife 3,Ankara,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,74,285.44,21122.56
1519,2024-11-16,106,Fit Food 10,Unknown,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,69,127.12,8771.28
1520,2024-05-29,134,Muscle Beach 2,Izmir,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,89,414.57,36896.729999999996
1521,2024-11-11,106,Fit Food 10,Unknown,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,84,66.11,5553.24
1522,2024-05-29,147,Vegan Market 5,Ankara,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,58,494.11,28658.38
1523,2024-07-31,146,Vegan Market 9,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,20,379.56,7591.2
1524,2024-05-25,112,Energy Gym 10,Istanbul,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,62,461.3,28600.600000000002
1525,2024-11-24,134,Muscle Beach 2,Izmir,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,45,313.3,14098.5
1526,2024-08-19,118,HealthyLife 9,Izmir,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,39,171.52,6689.280000000001
1527,2024-09-04,122,Cardio King 4,Izmir,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,12,81.98,983.76
1528,2024-06-04,144,Yoga Studio 4,Unknown,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,2,268.14,536.28
1529,2024-04-01,128,Muscle Beach 1,Izmir,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,79,438.18,34616.22
1530,2024-07-27,114,Vegan Market 2,Izmir,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,3,445.37,1336.1100000000001
1531,2024-11-16,111,Muscle Beach 3,Istanbul,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,33,308.39,10176.869999999999
1532,2024-11-01,121,Fit Food 2,Izmir,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,8,21.34,170.72
1533,2024-05-23,143,Power Up 9,Istanbul,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,8,248.53,1988.24
1534,2024-12-01,146,Vegan Market 9,Istanbul,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,49,179.42,8791.58
1535,2024-01-18,139,Iron Works 1,Ankara,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,61,27.95,1704.95
1536,2024-01-12,130,Fit Food 10,Unknown,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,49,486.17,23822.33
1537,2024-02-21,109,CrossFit Zone 7,Istanbul,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,92,326.82,30067.44
1538,2024-10-24,110,HealthyLife 7,Unknown,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,68,349.73,23781.64
1539,2024-01-26,121,Fit Food 2,Izmir,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,97,284.18,27565.46
1540,2024-03-12,131,Iron Works 1,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,27,315.2,8510.4
1541,2024-04-03,105,CrossFit Zone 9,Bursa,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,42,417.34,17528.28
1542,2024-09-21,101,Fit Food 5,Izmir,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,53,313.58,16619.739999999998
1543,2024-12-29,101,Fit Food 5,Izmir,TR,31adc9243b8bc59d,Energy Drink,500ml,Supplement,64,426.5,27296.0
1544,2024-02-26,128,Muscle Beach 1,Izmir,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,7,218.67,1530.6899999999998
1545,2024-04-02,108,Yoga Studio 6,Izmir,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,55,333.07,18318.85
1546,2024-04-16,143,Power Up 9,Istanbul,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,62,29.69,1840.78
1547,2024-02-01,146,Vegan Market 9,Istanbul,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,22,69.84,1536.48
1548,2024-12-17,101,Fit Food 5,Izmir,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,53,145.5,7711.5
1549,2024-04-14,127,Yoga Studio 4,Unknown,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,10,387.35,3873.5
1550,2024-09-01,128,Muscle Beach 1,Izmir,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,87,11.81,1027.47
1551,2024-04-06,119,HealthyLife 1,Bursa,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,5,49.23,246.14999999999998
1552,2024-07-18,108,Yoga Studio 6,Izmir,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,28,459.93,12878.04
1553,2024-01-25,114,Vegan Market 2,Izmir,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,52,415.43,21602.36
1554,2024-05-25,129,Cardio King 4,Unknown,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,56,109.36,6124.16
1555,2024-01-11,108,Yoga Studio 6,Izmir,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,9,489.51,4405.59
1556,2024-04-12,129,Cardio King 4,Unknown,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,7,179.42,1255.9399999999998
1557,2024-03-05,147,Vegan Market 5,Ankara,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,89,414.9,36926.1
1558,2024-06-11,107,HealthyLife 2,Antalya,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,94,355.92,33456.48
1559,2024-03-30,120,HealthyLife 7,Bursa,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,40,36.74,1469.6000000000001
1560,2024-09-22,129,Cardio King 4,Unknown,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,25,299.64,7491.0
1561,2024-05-17,141,Yoga Studio 10,Istanbul,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,51,360.1,18365.100000000002
1562,2024-11-01,114,Vegan Market 2,Izmir,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,58,13.78,799.24
1563,2024-04-22,102,Fit Food 7,Antalya,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,25,135.45,3386.2499999999995
1564,2024-09-12,141,Yoga Studio 10,Istanbul,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,93,418.76,38944.68
1565,2024-08-15,138,Energy Gym 9,Ankara,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,3,426.76,1280.28
1566,2024-04-30,138,Energy Gym 9,Ankara,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,24,210.17,5044.08
1567,2024-07-29,111,Muscle Beach 3,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,52,100.5,5226.0
1568,2024-07-24,102,Fit Food 7,Antalya,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,7,433.57,3034.99
1569,2024-10-11,127,Yoga Studio 4,Unknown,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,21,206.08,4327.68
1570,2024-07-10,103,Cardio King 8,Unknown,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,34,81.88,2783.92
1571,2024-03-24,113,Iron Works 8,Unknown,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,87,122.74,10678.38
1572,2024-02-16,999,Unknown Customer,Unknown City,,c18d52a01eaeb420,Protein Bar,50g,Supplement,23,272.71,6272.33
1573,2024-05-30,142,Energy Gym 2,Unknown,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,61,76.74,4681.139999999999
1574,2024-07-27,109,CrossFit Zone 7,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,78,343.21,26770.379999999997
1575,2024-06-27,106,Fit Food 10,Unknown,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,70,48.89,3422.3
1576,2024-10-18,107,HealthyLife 2,Antalya,TR,8332903679499e5d,Multivitamin 60 tabs,Regular,Drink,41,246.96,10125.36
1577,2024-05-02,123,Vegan Market 7,Bursa,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,91,453.54,41272.14
1578,2024-03-18,101,Fit Food 5,Izmir,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,52,176.21,9162.92
1579,2024-07-05,123,Vegan Market 7,Bursa,TR,4f5c11403f7e2f88,Whey Powder,500g,Snack,77,279.16,21495.320000000003
1580,2024-03-29,136,Energy Gym 8,Istanbul,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,19,77.21,1466.9899999999998
1581,2024-01-19,147,Vegan Market 5,Ankara,TR,3b873eefa1afbeec,Oat Cookie Single,Regular,Drink,28,496.76,13909.279999999999
1582,2024-12-27,104,Vegan Market 6,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,36,60.62,2182.3199999999997
1583,2024-12-23,103,Cardio King 8,Unknown,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,51,239.74,12226.74
1584,2024-01-15,119,HealthyLife 1,Bursa,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,74,446.89,33069.86
1585,2024-12-29,141,Yoga Studio 10,Istanbul,TR,4f5c11403f7e2f88,Whey Powder,1kg,Snack,66,171.5,11319.0
1586,2024-06-14,130,Fit Food 10,Unknown,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,56,411.43,23040.08
1587,2024-03-19,128,Muscle Beach 1,Izmir,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,17,326.95,5558.15
1588,2024-01-02,132,Iron Works 9,Izmir,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,73,10.4,759.2
1589,2024-01-20,124,HealthyLife 3,Ankara,TR,31adc9243b8bc59d,Energy Drink,500ml,Supplement,42,167.26,7024.92
1590,2024-10-27,999,Unknown Customer,Unknown City,,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,38,15.02,570.76
1591,2024-11-01,148,Power Up 10,Istanbul,TR,34158e25c8174cfb,Multivitamin 30 tabs,Regular,Snack,91,249.41,22696.31
1592,2024-06-01,111,Muscle Beach 3,Istanbul,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,18,301.72,5430.960000000001
1593,2024-04-02,125,Vegan Market 7,Izmir,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,60,394.67,23680.2
1594,2024-08-31,149,HealthyLife 3,Istanbul,TR,c18d52a01eaeb420,Protein Bar,60g,Snack,83,460.09,38187.47
1595,2024-02-18,129,Cardio King 4,Unknown,TR,4f5c11403f7e2f88,Whey Powder,2kg,Snack,61,491.49,29980.89
1596,2024-09-02,117,Power Up 4,Ankara,TR,c18d52a01eaeb420,Protein Bar,100g,Snack,45,234.33,10544.85
1597,2024-03-27,135,CrossFit Zone 10,Unknown,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,42,23.56,989.52
1598,2024-05-10,126,Fit Food 7,Ankara,TR,31adc9243b8bc59d,Energy Drink,250ml,Supplement,87,42.21,3672.27
1599,2024-04-08,133,Yoga Studio 10,Izmir,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,96,125.78,12074.880000000001
1600,2024-06-29,114,Vegan Market 2,Izmir,TR,c18d52a01eaeb420,Protein Bar,50g,Supplement,99,416.55,41238.450000000004
1601,2024-08-15,103,Cardio King 8,Unknown,TR,7c9725ae1ecf2297,Oat Cookie Pack,Regular,Supplement,84,357.84,30058.559999999998
